rating,date,content,Extreme_score,review_vector
3.5,2025-08-25,an entertaining black comedy yet with a less plausible plot where a whole family just too easily goes from folding pizza boxes to completely taking over a wealthy household,172.0,"[ 4.2463508e-02 -2.9961821e-03  1.5165181e-03 -8.5308735e-04
 -1.4971344e-03  2.2036605e-02  3.7477918e-02  2.0686701e-02
 -8.1093097e-03 -3.3465161e-03  5.3297225e-03  1.2208448e-02
 -8.9604221e-03  2.3896901e-03 -2.4805500e-03 -2.1702837e-02
 -4.0701344e-03  5.7993867e-03  5.4762205e-03  3.1667405e-03
 -1.3473441e-03  1.2291369e-02 -1.0387060e-02 -1.8996354e-02
  8.2435226e-03 -1.0469943e-02 -1.0779265e-02 -1.0558302e-02
 -1.3168905e-02 -9.1826310e-03  4.9123791e-04 -4.1437565e-04
 -6.6568225e-04 -1.3075139e-02 -1.9672774e-02  7.8423618e-04
  2.5001302e-02  9.4374013e-04 -7.0729461e-03 -7.0518474e-03
  8.8416999e-03 -7.5579975e-03  1.7021591e-02  2.7015101e-04
  1.8358620e-02 -5.5713980e-03  2.5072353e-02  1.0259228e-02
 -2.0303673e-03  2.0005461e-03 -2.0902257e-02 -1.1489269e-02
 -1.5895260e-02  6.0072551e-03  1.2010524e-02  7.7647422e-03
  1.4674752e-03 -4.8759677e-03  1.1168865e-03 -1.6666970e-03
 -5.0345380e-03  1.1298853e-02 -3.2628498e-03  4.7758799e-03
  4.3696818e-05 -2.7907481e-03 -1.9652028e-02 -8.4257293e-03
 -9.6714599e-03 -1.7027978e-02  2.2774776e-03  5.3551937e-03
  5.8875280e-03 -9.9305194e-03 -1.1126319e-02 -6.2418818e-03
 -5.7182874e-04 -4.4600894e-03  1.0934623e-03  1.0749644e-02
  5.4347776e-03  9.6740453e-03  2.8311030e-03  1.3250092e-02
 -1.6235996e-02 -5.0900513e-03  7.9428973e-03  6.5463227e-03
  3.9971662e-03  2.5317012e-03 -1.5180050e-02 -6.0018753e-03
 -8.9865765e-03 -3.7012296e-03  5.8823363e-03  1.6410250e-03
 -1.2281590e-02 -1.6716577e-03  4.9478072e-03  1.7300542e-02]"
4.5,2025-08-23,not much to say its just good,116.0,"[ 6.0163684e-02 -1.0528708e-02 -1.0366294e-03 -6.2637478e-03
 -5.9513806e-04 -3.1502675e-02  6.5161809e-02 -1.7235149e-02
  1.0131854e-02  1.2002321e-03 -3.3384908e-03  5.4076165e-03
 -6.1554383e-03  6.3430956e-03 -1.2504637e-03 -1.6929161e-02
 -9.1735655e-03  1.1679282e-02 -1.2261292e-02 -9.9899964e-03
 -1.3959619e-02 -5.2697072e-03  2.5491472e-02  1.8943446e-02
 -4.2609763e-04  6.1659319e-03  3.2390811e-02 -1.8232141e-02
  2.3868207e-03 -1.2169828e-02 -1.3159690e-02  5.0731413e-03
 -5.6648585e-03 -9.5337123e-04  9.2924964e-03  6.2723138e-04
  3.0332688e-02 -1.0917306e-02 -1.6985813e-02 -1.3713266e-02
  8.3711678e-03 -1.1477415e-02  2.6930999e-02  1.8426010e-02
  8.2486002e-03 -6.9627617e-03  6.1136135e-03 -1.0625178e-03
 -2.3173837e-03 -2.3460332e-02 -2.4827798e-03  1.2859891e-02
  1.1183689e-02 -3.0904982e-02  4.0757400e-03 -1.1163826e-02
 -1.6013848e-02  2.2449018e-02  1.7656632e-02 -2.7861833e-04
  4.0179621e-03 -2.4992023e-02  4.8472285e-03  5.4656556e-03
  4.2975191e-03 -1.1245918e-02 -6.4286501e-03 -2.0282868e-02
  1.7447870e-02 -2.9679476e-03  2.1024350e-02  2.4975589e-02
  1.0461736e-02  5.4796007e-03 -1.1481236e-02  1.0324166e-03
 -2.5711568e-02  1.8753777e-05  4.0738555e-03  1.1918702e-02
  4.2327242e-03  5.5356217e-03  3.2355636e-04  2.7310256e-02
 -2.4287817e-03 -8.0636749e-03 -7.1771443e-03  3.0241243e-03
  5.7958490e-03 -4.7617620e-03  2.1020311e-03  4.9541972e-04
 -1.7496046e-02 -1.4405449e-02 -6.9679683e-03 -4.1284971e-04
  1.3997356e-02 -1.5814742e-02  9.5221950e-03 -2.3390632e-03]"
4.5,2025-08-23,spoiler alert ill start by saying that this film is intelligently written it was a hilarious black comedy and was well on its way to being a masterpiece in my eyes and then came the final act it went from black comedy to full dark tragedy with an ending that was all over the place ill admit this picture is too wellmade to not be considered a great film but it deserved a proper ending something definitive this ending just did not work for me it was certainly strange but not in a good way it was not boring ill say that it just lacked a proper resolution in my humble opinion this movie could have ended in a number of ways and still would have been a masterpiece but the way it ended seemed more like a collage of unfinished ideas no matter how i feel about the storys end i most definitely recommend this one 92100,3276.0,"[ 5.0325561e-02 -4.9949987e-03 -9.4775140e-04 -3.8874755e-04
  1.4556501e-03 -5.1203952e-03  5.8978297e-02 -1.1413618e-02
  3.2717257e-03 -8.1432919e-04 -1.3049862e-04  8.8324919e-03
 -4.1424204e-03  5.6240838e-03  8.1016991e-04 -9.1886986e-03
 -3.5533661e-03  2.1225607e-03  9.6753268e-03 -7.7641848e-03
 -2.1367928e-03  8.2356101e-03 -2.6754881e-03 -3.6344777e-03
  5.5885469e-03 -8.1083057e-03  1.2943927e-02 -3.1147657e-03
  5.7183369e-03  5.6495895e-03 -2.7325745e-03  3.1001621e-03
 -1.8549886e-03 -1.3256075e-02 -7.2013307e-03 -3.3885406e-03
  1.0894323e-02  1.0685871e-02 -2.7425922e-03  3.7787512e-03
 -6.8525686e-03 -1.1585162e-02  1.0858122e-03  5.0930730e-03
 -4.7576125e-03  4.1517001e-03  7.4653714e-03  4.1484041e-03
  2.9267874e-04  7.8120693e-03 -1.7298564e-03 -5.8383862e-03
  3.6045886e-03  8.3568739e-03  2.2652482e-03  5.1626912e-03
 -6.1543467e-03  6.9311843e-03  4.1615833e-03 -7.6872301e-03
  5.2270172e-03  7.0822379e-04  2.3916864e-03  9.4331484e-03
 -1.7327504e-03 -4.8988275e-03 -2.3809166e-03 -6.8372278e-04
  2.2785403e-03  1.1098750e-02 -7.8994437e-04  1.0639675e-03
 -4.8842863e-03  5.2761110e-03  3.7647369e-03 -7.7377865e-04
  6.9062127e-04 -1.0747549e-03  2.2826823e-03 -1.5483662e-03
  2.8019059e-03  3.8840144e-03  6.3773018e-04  1.1381802e-02
 -2.3442473e-05 -6.4292639e-03 -1.9466624e-03  4.8023821e-03
 -3.8740539e-03 -4.6485596e-04 -3.9941021e-03 -1.4931682e-03
 -5.9189327e-04 -2.3066266e-03  4.1227373e-03  4.4817696e-03
 -8.9127553e-04  6.6457252e-04  1.0377232e-03  6.3518039e-03]"
2.5,2025-08-19,i mean im glad i watched it because at least i know i didnt miss out on anything,0.0,"[ 4.72016297e-02 -8.64394940e-03 -1.51594449e-03 -6.42204378e-03
 -2.54985178e-04 -5.18078171e-02  3.59659269e-02 -1.26330219e-02
  1.17958076e-02  3.70227825e-03 -9.73531569e-04 -8.56150035e-03
  7.34993070e-03 -2.97907786e-03  1.64105353e-04 -9.15483572e-03
  5.73337311e-03  1.84448734e-02 -4.87554120e-03 -5.52257663e-03
  2.33745831e-03  6.08393457e-03  1.12721482e-02 -2.65176827e-03
  5.76156424e-04 -8.34352151e-03  1.04659703e-02  2.31539761e-03
  2.49276310e-03 -4.15547192e-03  9.55171045e-03  6.58380892e-03
  5.97326458e-03 -1.00904331e-02  1.52915334e-02  6.73863105e-03
 -6.28447393e-03  2.40366161e-03  7.88435247e-03  5.37308771e-03
 -1.59156714e-02  3.42487032e-03 -1.52010517e-02 -1.06318351e-02
 -2.08315179e-02 -6.72564609e-03  7.39897462e-03  1.80787942e-03
  1.06873251e-02 -3.82327498e-03  7.01717287e-03  3.65922810e-03
  4.94118221e-03  1.55817019e-02  7.69320643e-03 -6.49931550e-04
 -1.65430475e-02  1.64918974e-02 -4.87338006e-03  6.74609654e-03
  2.58335266e-02 -1.75937284e-02  2.02777330e-02  3.50063550e-03
  7.38942437e-03  1.19093235e-03 -9.73619800e-03 -1.88887566e-02
 -8.47524684e-03  7.69096543e-04 -2.63144588e-03 -1.57315657e-02
 -1.41793657e-02 -1.33517552e-02  1.47108920e-03 -1.61856636e-02
  1.09118875e-02 -1.00011779e-02  1.39496028e-02  2.07634689e-03
  1.59793198e-02 -1.25932079e-02  1.95783190e-02  3.97982867e-03
  2.15241648e-02  5.19096153e-03 -8.40745110e-04  3.74232233e-03
 -1.76961103e-03  2.00494914e-03  1.33540221e-02  2.53848340e-02
  2.98374379e-03 -1.40010649e-02  2.35456298e-03 -5.51302452e-04
  4.14390583e-03 -6.21767540e-05 -2.55341772e-02  4.83013457e-03]"
5.0,2025-08-05,yeah this movie slaps right here,200.0,"[ 3.10657043e-02 -5.29174460e-03 -1.03386829e-03 -2.79275887e-03
  2.07394059e-03 -2.29106396e-02  3.59931923e-02 -2.03810036e-02
  9.56106093e-03 -7.98761088e-04 -4.28739190e-03  5.87246055e-03
 -3.85994907e-03  4.92848689e-03  2.04349961e-03  1.50290097e-03
 -3.86349089e-03  1.02814985e-02  1.53071852e-02  1.28863414e-03
 -2.34013796e-03  3.95691441e-03 -5.42861968e-03  9.19023529e-03
 -6.31449919e-04 -8.31258576e-03  1.97660457e-02  1.21134846e-02
 -5.36425679e-04  1.21612744e-02 -3.00477911e-03 -1.81330263e-03
  3.84134095e-04 -3.18308510e-02 -2.27770004e-02 -2.51782913e-04
 -2.00258233e-02  2.01889705e-02  1.49406502e-02  6.44192426e-03
 -2.16040667e-02 -3.05702835e-02 -6.72439998e-03  3.64798936e-03
 -1.46922665e-02 -1.13449991e-02 -5.95815480e-03 -8.61856248e-03
 -1.06897531e-02  6.61362335e-03  2.41942182e-02 -1.10129537e-02
  9.02341958e-03 -4.51774662e-03 -2.33886465e-02 -1.44116841e-02
 -2.26696208e-03 -2.13090125e-02  1.20686274e-03 -1.25758573e-02
 -2.67976639e-03 -1.15500763e-02 -1.99918058e-02 -5.62760094e-03
  1.69736389e-02  1.22898668e-02 -2.58694440e-02  4.62626778e-02
  2.08840612e-03  1.37595572e-02 -2.60936213e-03  1.87998954e-02
 -3.51514900e-05 -1.49704022e-02  4.93309051e-02  1.76264849e-02
 -2.65279431e-02  1.03418771e-02  7.52781471e-03  1.62343588e-02
 -2.39452813e-02  3.23301624e-03  3.22102904e-02  7.47154327e-03
  2.80397624e-04 -1.28665259e-02  3.12164724e-02  1.68615375e-02
 -3.10374354e-03  4.18413576e-04  9.36469529e-03  5.89119270e-03
  2.05283705e-02 -6.53321855e-03  1.84522886e-02 -5.18752495e-03
 -9.16727353e-03 -7.81866431e-04  2.01531239e-02  7.75191560e-03]"
5.0,2025-08-01,if youre going to watch any foreign movie this should be the one,400.0,"[ 4.9984083e-02 -9.1726650e-03 -1.4989020e-03 -5.0133914e-03
  1.4370654e-03 -3.4104817e-02  5.6723800e-02 -3.8422709e-03
  7.3184380e-03 -8.5595879e-04 -5.2883443e-03  2.7708733e-03
 -8.6271664e-04  5.6228363e-03 -2.8132577e-03  5.3905356e-03
 -2.8420750e-03  6.0599158e-03  1.6396070e-02  1.7372675e-02
 -7.3488024e-03 -1.1221738e-02 -1.7051045e-02  5.5898097e-03
 -5.5135321e-03 -2.4920262e-02  9.9912584e-03  1.9101083e-02
 -7.9767397e-03 -2.9759454e-03 -8.4377360e-03 -5.3769373e-03
  6.6149523e-03 -1.8955136e-04  6.1328216e-03 -4.6823206e-04
  7.6184520e-03 -2.9075970e-03 -8.6622742e-05  4.6420246e-03
 -1.1314288e-02 -1.4319802e-02 -8.1815710e-03  1.4163936e-02
 -9.4204266e-03 -3.8444432e-03 -7.1132006e-03 -9.0954043e-03
 -1.3598883e-02  1.4865550e-03 -9.0335961e-03 -7.3692421e-03
 -2.4575260e-03  9.4445776e-03 -4.2756805e-03 -4.9091531e-03
 -7.4830130e-03 -1.4099597e-02  1.0390574e-02 -9.1425665e-03
 -2.1172397e-02 -9.3651288e-05 -3.7367395e-03  7.2797607e-03
  3.6241317e-03 -5.2557955e-03 -7.4638329e-03  1.4178360e-02
 -1.3649959e-02  1.3971999e-02  2.6464371e-02  1.8901022e-02
 -2.5659394e-02  1.4796007e-02  8.5150441e-03  2.5453312e-02
 -1.7256983e-02  2.7363868e-03  1.0002493e-02  1.7892672e-02
 -1.3036966e-02  2.3689955e-02  1.4660830e-02  7.0678042e-03
  3.4304447e-03  9.4216121e-03  2.1085122e-03  9.5752757e-03
 -2.5929478e-03 -1.0403569e-03 -9.1453791e-03  7.1202512e-03
  1.7367814e-02  3.7921048e-03 -6.0693184e-03  1.1796063e-02
  1.4558877e-02  4.5384821e-03  6.9714079e-05  1.0131760e-02]"
5.0,2025-07-25,i love this movie so much i was so into it i literally forgot to breathe everything the vibe the characters the scenes the lines just felt perfect,912.5,"[ 5.0837792e-02 -9.1574201e-03 -1.6899904e-03 -4.7708759e-03
  7.8783714e-04 -1.9177390e-02  6.0412735e-02 -8.0000442e-03
  5.7467138e-03  7.9181528e-04 -3.6671094e-03  1.6287286e-03
 -2.2109956e-03  6.8441709e-03 -2.4137257e-03 -7.4750739e-03
 -1.0535352e-02  2.8637866e-03  9.4275910e-04 -1.9348159e-02
 -8.8420166e-03  2.5557964e-03  6.1516957e-03  5.5004624e-03
 -6.0932608e-03 -1.2692793e-03  1.3106318e-02 -9.4980160e-03
  1.4613543e-04 -3.9381902e-03 -1.1223735e-02  8.0991806e-03
 -4.3809856e-03 -1.1563418e-02  6.0893917e-03  9.5406128e-03
 -3.2326907e-03 -2.9103998e-03  1.0212263e-02  1.7437492e-02
 -1.4457257e-02 -1.2131609e-02 -1.0837024e-02  2.2975789e-02
 -7.9362886e-03 -4.5073591e-03  1.4718367e-02  2.5679590e-02
 -5.9833513e-03 -9.3746865e-03  2.3471337e-02  8.8567575e-03
  1.4230204e-02  7.3583736e-03 -5.6125852e-03  2.8845947e-03
 -1.6035710e-02 -5.4254681e-03  5.7156542e-03  9.6451854e-03
  3.1023915e-03 -3.8141045e-03  3.4380287e-03 -3.5460619e-04
  1.2186295e-02 -1.3599306e-02 -1.3474606e-02 -1.3270027e-03
 -5.8552925e-03  1.7529519e-02  8.7789241e-03  2.8595675e-03
  8.0392230e-04 -1.0878535e-02 -1.3132606e-03  1.6349331e-02
 -4.1928576e-04 -1.0157852e-02  6.5105071e-04  1.6191414e-02
 -5.6116236e-03 -3.4490947e-04  8.5203070e-03  2.6715561e-03
 -4.5478810e-05  1.2225016e-03 -1.3579158e-02 -5.0284541e-03
 -3.7706275e-03  2.8443121e-04 -9.4724586e-03  7.1385545e-03
  1.2213118e-02 -2.0535840e-02 -2.3057503e-03  3.5856571e-03
  4.6735243e-03 -3.9988770e-03  1.2098993e-02  8.3148107e-04]"
1.0,2025-07-21,i genuinely have no idea why this movie is so popular the acting is good but the storyline and plot are boring this movie is fucing boring what is wrong with people,369.0,"[ 5.44968881e-02 -6.50009559e-03 -1.31168647e-03 -4.29233070e-03
 -1.55271060e-04 -8.94897338e-03  6.89094290e-02 -1.30267292e-02
  6.57510245e-03 -2.19648005e-04 -1.84922689e-03  5.16016735e-03
 -4.63885441e-03  1.05887987e-02  6.60653319e-03 -5.18193003e-03
 -1.70549732e-02 -1.46994516e-02  1.09540559e-02 -1.56591367e-02
 -4.03151661e-03  1.46594679e-03  3.95311508e-03  2.17948239e-02
 -7.07793981e-03  2.19403743e-03  1.27293402e-02 -1.37703018e-02
  2.29051546e-03 -5.94189274e-04 -1.29878307e-02 -6.22548978e-05
 -6.25915360e-03 -1.22130988e-02 -8.40167236e-03  6.75914949e-03
 -1.90853735e-03  1.32277114e-02  6.99365232e-03  8.11228342e-03
 -2.10578274e-02 -2.24057641e-02 -1.94004795e-03  1.10482844e-03
 -1.50499111e-02  1.79552496e-03  2.92586442e-03  4.31053340e-03
 -1.79365221e-02 -1.66835287e-03 -1.32553338e-03 -1.68650374e-02
 -3.77825956e-04 -4.94085532e-03 -1.36544779e-02 -1.79326851e-02
 -1.17896767e-02 -1.62469782e-02  3.78964120e-04  2.00888026e-03
 -2.46784138e-03 -2.45260727e-03 -1.25182550e-02 -5.30817080e-03
  2.71792850e-03  4.59573418e-03 -7.44127575e-03  3.55704362e-03
 -4.12121648e-03  2.70413700e-04 -6.94530411e-03  4.88037360e-04
  7.56302476e-03 -1.44026475e-02  1.71934087e-02  7.58959865e-03
  7.08073936e-03  4.10632277e-03 -7.88085070e-03  7.58651318e-03
 -6.33018743e-03 -7.23542180e-03  4.99243336e-03  7.69986631e-03
  8.13972764e-03 -2.28444207e-03  1.19536109e-02  7.90436566e-03
  2.31823651e-03  7.01997615e-03  6.55244454e-04  8.11343722e-04
  3.26734362e-03 -3.73994187e-03  8.15599784e-03  2.58552004e-03
  2.09647557e-03 -6.61846623e-03  4.89038043e-03  6.69632945e-03]"
5.0,2025-07-21,fantastic this is a great movie,193.75,"[ 0.06139078 -0.00449232  0.00063491 -0.00199577  0.00362837  0.00236302
  0.09709236 -0.02963795  0.00751957 -0.00464199 -0.00853352  0.03400815
 -0.01715358  0.02083701  0.00416187 -0.00178951 -0.02257956 -0.00962126
  0.03318423 -0.01674437 -0.01548399  0.01027544 -0.00912632  0.01476873
  0.00695859 -0.01283775  0.03192112 -0.01068357 -0.00781335  0.00307461
 -0.01511139  0.00109886  0.00427368 -0.02969141 -0.04902305  0.01256382
 -0.01709748  0.02491046 -0.00098316  0.00486837 -0.01721383 -0.02478954
  0.01577669  0.00175779 -0.01530998 -0.00194134 -0.00079836 -0.00065669
 -0.01714868  0.02705212  0.00063357 -0.03187625 -0.00306892  0.00836096
 -0.01997737 -0.01360808 -0.01186292 -0.01718874  0.00505268 -0.02075795
  0.00471177 -0.01189786 -0.01915241  0.0037437  -0.00493139  0.01424307
 -0.00601181 -0.00585019  0.00466749  0.01152078 -0.01071414  0.02931806
 -0.00551138  0.00529832  0.03496445  0.00052832  0.01196472 -0.00142227
 -0.00862032  0.03113436 -0.01565321  0.01340113  0.01056305  0.00375217
 -0.00631779 -0.03125507  0.01987881  0.00975436 -0.00046263 -0.00281208
  0.00849083 -0.0022327   0.01327897  0.00556355  0.01887158  0.01503641
 -0.00667533 -0.00844367 -0.00859891  0.00529457]"
5.0,2025-07-20,parasita te fisga já nos primeiros minutos e não larga até o último frame bong joonho mistura comédia e drama com maestria mostrando a família kim lutando por cada centavo enquanto cai de cara no universo luxuoso e cego da família park o contraste social é exibido de forma afiada  ora absurda ora dolorosamente real  sem cair em moralismo a narrativa é construída como um relógio suíço cada detalhe aparentemente trivial no começo volta com força total para amarrar o clímax surpreendente a sutileza das piadas aliada à tensão crescente transforma o filme numa montanharussa emocional e por baixo de tudo pulsa uma crítica social poderosa que expõe as fissuras da desigualdade sem soçobrar em discursos óbvios com atuações impecáveis direção cirúrgica e um roteiro que equilibra tons sem titubear parasita não é apenas entretenimento  é cinema feito para incomodar divertir e deixar a gente pensando por muito tempo,5725.0,"[ 0.01349428  0.05204289  0.05281997  0.00032504 -0.00012878  0.0080432
  0.00688727  0.00708576  0.01406826 -0.0014749  -0.02297374  0.0018445
 -0.00321749 -0.00406662  0.01138286  0.00170505  0.0120246   0.00047925
 -0.00266386  0.0045798   0.00742283  0.02469355 -0.00449271  0.01354953
 -0.00549643 -0.00988451  0.00321139 -0.0050998  -0.00458969 -0.00369356
  0.00901422  0.00900083 -0.01276966 -0.00681835  0.00096213  0.00170042
 -0.00078931 -0.00309676 -0.00652512 -0.00077879 -0.00376767  0.00264611
  0.00095028 -0.00085087  0.00124931 -0.00126627 -0.00453344  0.00502398
 -0.00104553  0.0061665   0.00086704  0.00184234 -0.00438031 -0.00323463
  0.00043097  0.00050894 -0.00073192  0.00030555  0.00111341  0.00108272
  0.00324672 -0.00556473 -0.00585579  0.00291946 -0.00443819 -0.00858137
  0.00393608 -0.0003244  -0.00216358 -0.00094241 -0.00638353  0.00302126
 -0.00076348  0.0110466  -0.00271341  0.00349877  0.01127531  0.00690941
  0.00871448  0.00556722  0.00231317  0.00098446  0.00601209 -0.00380969
 -0.0036547   0.00126788  0.0008191   0.00554602  0.0004276  -0.00316806
 -0.00228581  0.0007769  -0.0035168   0.00264513 -0.0025868   0.00178131
 -0.001437    0.00748919 -0.0049657  -0.00276994]"
5.0,2025-07-19,im so glad they added that ending cause spoiler alert i would not have been able to stand it if they ended the movie right at that garden scene,893.75,"[ 4.57739495e-02 -8.31137039e-03 -1.28385122e-03 -5.34465583e-03
 -6.63402752e-05 -3.11558079e-02  4.36997749e-02  2.49407534e-03
  4.82074823e-03  3.26927798e-03  1.70576398e-03 -1.16959196e-02
  7.16153765e-03 -1.51549568e-04 -1.07599946e-03 -3.08080669e-03
  1.81369355e-03  3.06456676e-03 -6.33404497e-03  1.69614740e-02
 -8.96262191e-03 -4.10548830e-03  5.67267137e-03  6.85158093e-03
  5.82425809e-03  1.67668576e-03  2.46862434e-02 -1.05494028e-02
  1.13565791e-02  1.22067984e-03  1.20392477e-03 -2.78096949e-03
 -5.19722188e-03 -1.25045283e-02  6.81099307e-04 -1.38955740e-02
 -1.34552596e-03  6.65083202e-03  1.06887361e-02 -5.49175125e-03
 -2.14641937e-03 -1.27891218e-02 -1.32450946e-02  1.21172545e-02
 -6.35633711e-03  3.70286545e-03 -3.97791679e-04  1.48865776e-02
  9.81388846e-04  5.81692380e-04  1.26302764e-02  1.74190884e-03
  6.07185857e-03  1.33498968e-03  1.01814400e-02 -2.24265177e-03
 -1.23068308e-02 -1.98747520e-03 -2.14885361e-03 -3.85955651e-03
 -1.38498563e-03  1.15262624e-02  1.05769429e-02  4.84499475e-03
  1.90237933e-03 -8.86169076e-03 -6.56398572e-03 -2.26146495e-03
  1.37177706e-02  7.63998367e-03  3.00380238e-03  3.81929753e-03
 -6.60300627e-03 -3.98637401e-03 -1.99847529e-03 -3.35649820e-04
 -1.84874050e-02 -1.62401632e-03 -7.56260182e-04  9.13872791e-04
  2.75739306e-03  1.11612985e-02 -1.44081903e-04  5.12242131e-03
 -7.42809894e-03 -9.33550857e-03  1.29312286e-02  1.79716237e-02
 -4.81429696e-03  1.67373393e-03 -1.52866810e-03  1.43593899e-03
  6.50784513e-03 -5.61959483e-03  3.56676267e-03  6.32027257e-03
  5.74899837e-03  7.73459859e-03  2.69507803e-03  4.75234631e-03]"
5.0,2025-07-18,story is brilliantly woven almost rhythmic like a sharp jazz drum solo the film reveals that human flaws arent born from wealth or poverty but are magnified by both a blend of style substance and unsettling truth fun as hell from start to finish,1531.25,"[ 0.03997032 -0.00295528 -0.00068363  0.00115455  0.00210712  0.02557694
  0.04202047  0.00713524 -0.00527671  0.00182865 -0.00078292 -0.00272735
 -0.00037491  0.00742116  0.00029281  0.00247621 -0.00994968 -0.01205662
  0.00992786  0.00892071 -0.00830822 -0.00508849 -0.00881378  0.0100832
  0.00236582 -0.00422887  0.00700215  0.00010148 -0.00447395 -0.00029554
 -0.00809626 -0.00538712  0.00385041 -0.00661541 -0.00459317 -0.00391842
  0.00662028  0.00607337 -0.00271096  0.00234686  0.00074808 -0.0120138
  0.00699323  0.02215669  0.00067546 -0.00895031  0.00205789  0.01854464
  0.01802877  0.02686152 -0.02150598  0.00489466  0.00134604 -0.00168102
 -0.01254612 -0.00385048  0.01579287  0.01866964  0.00223482  0.00238748
  0.00377713 -0.00124527 -0.01134761  0.02295629  0.00220821  0.00142422
 -0.00438812 -0.01759692  0.01012734  0.00075952 -0.00406236 -0.00762763
 -0.00452865  0.00858125 -0.01273736 -0.01076372  0.00364829  0.00549488
 -0.00038646 -0.00041006 -0.00977147 -0.00036273 -0.00592297  0.00146752
  0.00540209 -0.00445697  0.00042276 -0.00616138 -0.00094136  0.0016146
  0.00560788 -0.00074582  0.00914374 -0.00234328 -0.00677845  0.00644696
  0.00275746  0.00084952 -0.00650045  0.00679853]"
